State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
himachal-pradesh,2022,2,174101,137,217224.0
himachal-pradesh,2022,2,173025,93,120748.0
himachal-pradesh,2022,2,176061,58,89644.0
himachal-pradesh,2022,2,176052,54,70622.0
himachal-pradesh,2022,2,175131,50,92229.0
himachal-pradesh,2022,2,174303,40,100739.0
himachal-pradesh,2022,2,177001,35,62784.0
himachal-pradesh,2022,2,176001,35,62814.0
himachal-pradesh,2022,2,173212,33,47871.0
himachal-pradesh,2022,4,173205,455,632101.0
himachal-pradesh,2022,4,173025,199,285596.0
himachal-pradesh,2022,4,174101,171,274009.0
himachal-pradesh,2022,4,174303,74,139142.0
himachal-pradesh,2022,4,175131,69,108668.0
himachal-pradesh,2022,4,173220,67,128773.0
himachal-pradesh,2022,4,173212,67,117038.0
himachal-pradesh,2022,4,176001,65,113046.0
himachal-pradesh,2022,4,176061,65,146613.0
himachal-pradesh,2022,4,173001,61,101537.0
himachal-pradesh,2022,3,173205,371,404794.0
himachal-pradesh,2022,3,173025,147,216148.0
himachal-pradesh,2022,3,174101,135,228621.0
himachal-pradesh,2022,3,173212,58,102411.0
himachal-pradesh,2022,3,176052,56,51813.0
himachal-pradesh,2022,3,176061,55,77694.0
himachal-pradesh,2022,3,173001,54,90504.0
himachal-pradesh,2022,3,176001,54,85828.0
himachal-pradesh,2022,3,177001,49,77465.0
himachal-pradesh,2022,3,173220,48,57904.0
himachal-pradesh,2023,1,173205,325,424721.0
himachal-pradesh,2023,1,174101,169,277596.0
himachal-pradesh,2023,1,173025,158,240310.0
himachal-pradesh,2023,1,177001,72,140517.0
himachal-pradesh,2023,1,176310,67,94405.0
himachal-pradesh,2023,1,176061,62,102293.0
himachal-pradesh,2023,1,176052,58,72699.0
himachal-pradesh,2023,1,176001,57,115725.0
himachal-pradesh,2023,1,175131,54,81046.0
himachal-pradesh,2023,1,171003,54,110266.0
himachal-pradesh,2023,2,173205,389,467736.0
himachal-pradesh,2023,2,174101,195,311213.0
himachal-pradesh,2023,2,173025,124,201405.0
himachal-pradesh,2023,2,176061,98,143366.0
himachal-pradesh,2023,2,175131,81,183015.0
himachal-pradesh,2023,2,177001,76,114995.0
himachal-pradesh,2023,2,176001,58,89110.0
himachal-pradesh,2023,2,176310,57,90289.0
himachal-pradesh,2023,2,174303,56,112588.0
himachal-pradesh,2023,2,173220,56,129033.0
himachal-pradesh,2023,4,173205,495,842873.0
himachal-pradesh,2023,4,174101,199,369205.0
himachal-pradesh,2023,4,173025,192,294929.0
himachal-pradesh,2023,4,176061,94,195179.0
himachal-pradesh,2023,4,176052,90,162869.0
himachal-pradesh,2023,4,176001,89,198405.0
himachal-pradesh,2023,4,174303,89,204247.0
himachal-pradesh,2023,4,173001,83,251136.0
himachal-pradesh,2023,4,177001,79,167632.0
himachal-pradesh,2023,4,176310,75,108324.0
himachal-pradesh,2023,3,173205,349,392065.0
himachal-pradesh,2023,3,174101,190,327318.0
himachal-pradesh,2023,3,173025,144,244495.0
himachal-pradesh,2023,3,173030,70,115095.0
himachal-pradesh,2023,3,174303,65,122841.0
himachal-pradesh,2023,3,176001,60,126355.0
himachal-pradesh,2023,3,176061,59,108064.0
himachal-pradesh,2023,3,177001,59,94465.0
himachal-pradesh,2023,3,173001,55,86597.0
himachal-pradesh,2023,3,173212,55,139527.0
tamil-nadu,2020,2,600042,93,15991.0
tamil-nadu,2020,2,600100,88,16576.0
tamil-nadu,2020,2,600130,67,12302.0
tamil-nadu,2020,2,641602,66,12195.0
tamil-nadu,2020,2,600097,66,11065.0
tamil-nadu,2020,2,600048,65,11507.0
tamil-nadu,2020,2,600053,65,11798.0
tamil-nadu,2020,2,600091,63,11290.0
tamil-nadu,2020,2,600004,63,11853.0
tamil-nadu,2020,2,600116,61,11351.0
tamil-nadu,2020,4,641602,124,86533.0
tamil-nadu,2020,4,635126,113,67790.0
tamil-nadu,2020,4,635109,108,103109.0
tamil-nadu,2020,4,600042,93,61351.0
tamil-nadu,2020,4,600004,93,89647.0
tamil-nadu,2020,4,600106,93,90375.0
tamil-nadu,2020,4,600053,84,80277.0
tamil-nadu,2020,4,602105,83,64133.0
tamil-nadu,2020,4,600100,77,70511.0
tamil-nadu,2020,4,600083,72,51352.0
tamil-nadu,2020,3,641603,120,23382.0
tamil-nadu,2020,3,635109,89,23075.0
tamil-nadu,2020,3,641602,75,19448.0
tamil-nadu,2020,3,600042,71,16304.0
tamil-nadu,2020,3,641001,66,17361.0
tamil-nadu,2020,3,635126,63,18533.0
tamil-nadu,2020,3,600100,62,18028.0
tamil-nadu,2020,3,600004,59,16245.0
tamil-nadu,2020,3,600056,55,17597.0
tamil-nadu,2020,3,600048,55,17691.0
tamil-nadu,2021,1,600100,153,157286.0
tamil-nadu,2021,1,635126,150,115034.0
tamil-nadu,2021,1,641602,129,56436.0
tamil-nadu,2021,1,635109,118,107987.0
tamil-nadu,2021,1,600053,117,100861.0
tamil-nadu,2021,1,602105,113,98291.0
tamil-nadu,2021,1,600042,113,85095.0
tamil-nadu,2021,1,600116,112,94762.0
tamil-nadu,2021,1,600040,109,84450.0
tamil-nadu,2021,1,600056,104,78058.0
tamil-nadu,2021,2,600100,161,151891.0
tamil-nadu,2021,2,635109,150,186299.0
tamil-nadu,2021,2,602105,149,140294.0
tamil-nadu,2021,2,600004,137,129026.0
tamil-nadu,2021,2,635126,134,101092.0
tamil-nadu,2021,2,600053,121,85305.0
tamil-nadu,2021,2,600091,120,96093.0
tamil-nadu,2021,2,641602,118,91618.0
tamil-nadu,2021,2,600021,116,79942.0
tamil-nadu,2021,2,600019,115,98053.0
tamil-nadu,2021,4,641602,469,473016.0
tamil-nadu,2021,4,635109,356,434613.0
tamil-nadu,2021,4,600100,308,414373.0
tamil-nadu,2021,4,635126,298,296847.0
tamil-nadu,2021,4,600116,268,336374.0
tamil-nadu,2021,4,600056,258,309987.0
tamil-nadu,2021,4,641687,249,259491.0
tamil-nadu,2021,4,600053,246,239244.0
tamil-nadu,2021,4,600099,243,266689.0
tamil-nadu,2021,4,600044,227,258828.0
tamil-nadu,2021,3,641602,275,186708.0
tamil-nadu,2021,3,600100,226,279951.0
tamil-nadu,2021,3,635109,217,212254.0
tamil-nadu,2021,3,635126,199,165032.0
tamil-nadu,2021,3,600106,198,156947.0
tamil-nadu,2021,3,600003,190,183593.0
tamil-nadu,2021,3,600099,183,176463.0
tamil-nadu,2021,3,600083,172,108550.0
tamil-nadu,2021,3,600002,172,154620.0
tamil-nadu,2021,3,600053,166,137477.0
tamil-nadu,2022,1,600100,528,601074.0
tamil-nadu,2022,1,635109,511,722009.0
tamil-nadu,2022,1,600116,478,539482.0
tamil-nadu,2022,1,641602,475,564081.0
tamil-nadu,2022,1,600042,421,427746.0
tamil-nadu,2022,1,600099,404,499440.0
tamil-nadu,2022,1,600095,384,451542.0
tamil-nadu,2022,1,600056,362,462493.0
tamil-nadu,2022,1,600004,360,410225.0
tamil-nadu,2022,1,635126,359,389526.0
tamil-nadu,2022,2,600100,631,647439.0
tamil-nadu,2022,2,600116,463,568695.0
tamil-nadu,2022,2,635109,445,643625.0
tamil-nadu,2022,2,600042,431,496998.0
tamil-nadu,2022,2,635126,398,484303.0
tamil-nadu,2022,2,641602,384,440095.0
tamil-nadu,2022,2,600099,374,441077.0
tamil-nadu,2022,2,600056,370,446024.0
tamil-nadu,2022,2,600053,363,450269.0
tamil-nadu,2022,2,600091,360,425933.0
tamil-nadu,2022,4,641602,1510,1658165.0
tamil-nadu,2022,4,600100,1347,1507842.0
tamil-nadu,2022,4,600116,1160,1191707.0
tamil-nadu,2022,4,641687,979,1017761.0
tamil-nadu,2022,4,600042,912,948372.0
tamil-nadu,2022,4,600106,909,889359.0
tamil-nadu,2022,4,600083,886,844984.0
tamil-nadu,2022,4,600056,869,865067.0
tamil-nadu,2022,4,600053,812,834462.0
tamil-nadu,2022,4,600119,808,1024353.0
tamil-nadu,2022,3,600100,812,945525.0
tamil-nadu,2022,3,641602,672,752419.0
tamil-nadu,2022,3,600042,596,567625.0
tamil-nadu,2022,3,600116,568,597985.0
tamil-nadu,2022,3,635109,546,675932.0
tamil-nadu,2022,3,600083,529,492326.0
tamil-nadu,2022,3,635126,527,641095.0
tamil-nadu,2022,3,600095,474,497702.0
tamil-nadu,2022,3,600056,457,472659.0
tamil-nadu,2022,3,600106,457,492680.0
tamil-nadu,2023,1,600100,1180,1420018.0
tamil-nadu,2023,1,600042,883,873425.0
tamil-nadu,2023,1,600116,872,942394.0
tamil-nadu,2023,1,600119,843,974340.0
tamil-nadu,2023,1,600097,819,879960.0
tamil-nadu,2023,1,600004,795,817476.0
tamil-nadu,2023,1,600040,773,865891.0
tamil-nadu,2023,1,600056,764,925022.0
tamil-nadu,2023,1,641602,761,919717.0
tamil-nadu,2023,1,600008,758,764958.0
tamil-nadu,2023,2,600100,1106,1302940.0
tamil-nadu,2023,2,600116,789,900693.0
tamil-nadu,2023,2,600042,760,823745.0
tamil-nadu,2023,2,641602,741,877824.0
tamil-nadu,2023,2,600119,732,977233.0
tamil-nadu,2023,2,600053,691,793684.0
tamil-nadu,2023,2,600056,670,703047.0
tamil-nadu,2023,2,600008,660,758858.0
tamil-nadu,2023,2,635109,641,887234.0
tamil-nadu,2023,2,600097,622,737176.0
tamil-nadu,2023,4,600100,1258,1760781.0
tamil-nadu,2023,4,641602,963,1162419.0
tamil-nadu,2023,4,635109,959,1340590.0
tamil-nadu,2023,4,600116,906,1156523.0
tamil-nadu,2023,4,600056,808,957436.0
tamil-nadu,2023,4,600042,798,923967.0
tamil-nadu,2023,4,600053,780,830299.0
tamil-nadu,2023,4,600119,761,966224.0
tamil-nadu,2023,4,635126,715,896617.0
tamil-nadu,2023,4,600096,703,812417.0
tamil-nadu,2023,3,600100,1118,1426946.0
tamil-nadu,2023,3,600116,870,1030947.0
tamil-nadu,2023,3,635109,869,1211810.0
tamil-nadu,2023,3,600042,851,792853.0
tamil-nadu,2023,3,600056,751,817352.0
tamil-nadu,2023,3,641602,747,861281.0
tamil-nadu,2023,3,600053,734,797399.0
tamil-nadu,2023,3,600106,730,751531.0
tamil-nadu,2023,3,600097,727,856233.0
tamil-nadu,2023,3,600119,708,835455.0
ladakh,2020,2,194703,7,924.0
ladakh,2020,2,194104,2,462.0
ladakh,2020,2,194101,1,231.0
ladakh,2020,2,194109,1,226.0
ladakh,2020,2,194105,1,233.0
ladakh,2020,2,194103,1,231.0
ladakh,2020,2,194102,1,231.0
ladakh,2020,4,194104,9,9897.0
ladakh,2020,4,194101,7,14751.0
ladakh,2020,4,194201,4,4988.0
ladakh,2020,4,194107,2,2037.0
ladakh,2020,4,194401,2,1300.0
ladakh,2020,4,194703,1,543.0
ladakh,2020,4,194102,1,32.0
ladakh,2020,4,,1,658.0
ladakh,2020,3,194703,8,3860.0
ladakh,2020,3,194101,7,712.0
ladakh,2020,3,194104,7,2254.0
ladakh,2020,3,194103,4,531.0
ladakh,2020,3,194107,2,945.0
ladakh,2020,3,194109,1,664.0
ladakh,2020,3,194105,1,281.0
ladakh,2020,3,194201,1,184.0
ladakh,2020,3,194102,1,548.0
ladakh,2020,3,,1,281.0
ladakh,2021,1,194104,6,9013.0
ladakh,2021,1,194201,4,4212.0
ladakh,2021,1,194401,3,7138.0
ladakh,2021,1,194101,3,3047.0
ladakh,2021,1,194109,3,448.0
ladakh,2021,1,194107,3,2617.0
ladakh,2021,1,194102,3,573.0
ladakh,2021,1,194105,2,1930.0
ladakh,2021,1,194703,2,1617.0
ladakh,2021,1,194106,1,2119.0
ladakh,2021,2,194101,10,12117.0
ladakh,2021,2,194104,9,11531.0
ladakh,2021,2,194201,5,12366.0
ladakh,2021,2,194103,5,18076.0
ladakh,2021,2,194401,4,15690.0
ladakh,2021,2,194107,3,1375.0
ladakh,2021,2,194106,3,1014.0
ladakh,2021,2,194102,3,5710.0
ladakh,2021,2,194105,3,7440.0
ladakh,2021,2,194301,1,932.0
ladakh,2021,4,194104,18,48241.0
ladakh,2021,4,194201,18,58529.0
ladakh,2021,4,194101,15,38010.0
ladakh,2021,4,194103,7,15034.0
ladakh,2021,4,194401,5,9848.0
ladakh,2021,4,194105,4,14375.0
ladakh,2021,4,194102,3,3760.0
ladakh,2021,4,194703,2,4068.0
ladakh,2021,4,194109,2,1455.0
ladakh,2021,4,194107,1,1317.0
ladakh,2021,3,194101,108,53890.0
ladakh,2021,3,194401,35,22454.0
ladakh,2021,3,194104,15,45880.0
ladakh,2021,3,194201,12,26549.0
ladakh,2021,3,194105,5,10392.0
ladakh,2021,3,194103,4,6161.0
ladakh,2021,3,194106,3,1380.0
ladakh,2021,3,194703,3,4223.0
ladakh,2021,3,194107,2,95.0
ladakh,2021,3,194109,2,1394.0
ladakh,2022,1,194104,18,46434.0
ladakh,2022,1,194101,11,31218.0
ladakh,2022,1,194201,9,34256.0
ladakh,2022,1,194109,8,17030.0
ladakh,2022,1,194102,6,17395.0
ladakh,2022,1,194103,5,5397.0
ladakh,2022,1,194401,4,8265.0
ladakh,2022,1,194107,3,4919.0
ladakh,2022,1,194106,3,9124.0
ladakh,2022,1,194703,3,10974.0
ladakh,2022,2,194104,30,62451.0
ladakh,2022,2,194101,23,89253.0
ladakh,2022,2,194105,19,15599.0
ladakh,2022,2,194103,10,26625.0
ladakh,2022,2,194401,10,18736.0
ladakh,2022,2,194201,7,8041.0
ladakh,2022,2,194102,4,9831.0
ladakh,2022,2,194404,3,12247.0
ladakh,2022,2,194703,2,1313.0
ladakh,2022,2,194301,2,13710.0
ladakh,2022,4,194104,36,87741.0
ladakh,2022,4,194101,27,80405.0
ladakh,2022,4,194201,20,62608.0
ladakh,2022,4,194401,18,33676.0
ladakh,2022,4,194103,16,33492.0
ladakh,2022,4,194102,9,31787.0
ladakh,2022,4,,8,16020.0
ladakh,2022,4,194107,8,27242.0
ladakh,2022,4,194105,4,11174.0
ladakh,2022,4,194106,4,7042.0
ladakh,2022,3,194101,41,98573.0
ladakh,2022,3,194104,26,97547.0
ladakh,2022,3,194103,11,41081.0
ladakh,2022,3,194201,11,27639.0
ladakh,2022,3,194404,10,17456.0
ladakh,2022,3,194401,9,28628.0
ladakh,2022,3,194107,7,16060.0
ladakh,2022,3,194703,5,7985.0
ladakh,2022,3,194105,5,14392.0
ladakh,2022,3,194109,4,14530.0
ladakh,2023,1,194104,38,100249.0
ladakh,2023,1,194103,25,71011.0
ladakh,2023,1,194201,25,84649.0
ladakh,2023,1,194101,22,80863.0
ladakh,2023,1,194401,11,43410.0
ladakh,2023,1,194404,8,37357.0
ladakh,2023,1,194703,7,10383.0
ladakh,2023,1,194102,6,10152.0
ladakh,2023,1,194105,5,18306.0
ladakh,2023,1,194109,5,16276.0
ladakh,2023,2,194101,64,180037.0
ladakh,2023,2,194104,48,144145.0
ladakh,2023,2,194201,26,64999.0
ladakh,2023,2,194102,15,42816.0
ladakh,2023,2,194401,13,74174.0
ladakh,2023,2,194105,12,35944.0
ladakh,2023,2,194107,10,20559.0
ladakh,2023,2,194103,10,25494.0
ladakh,2023,2,194703,5,11997.0
ladakh,2023,2,194404,4,21229.0
ladakh,2023,4,194104,64,260872.0
ladakh,2023,4,194201,42,123961.0
ladakh,2023,4,194101,39,111111.0
ladakh,2023,4,194401,20,24434.0
ladakh,2023,4,194404,16,43310.0
ladakh,2023,4,194107,14,27955.0
ladakh,2023,4,194103,13,47085.0
ladakh,2023,4,194102,7,22198.0
ladakh,2023,4,194105,5,18413.0
ladakh,2023,4,194703,5,5182.0
ladakh,2023,3,194101,56,155885.0
ladakh,2023,3,194104,47,169061.0
ladakh,2023,3,194201,28,76911.0
ladakh,2023,3,194404,19,44101.0
ladakh,2023,3,194401,18,46245.0
ladakh,2023,3,194103,17,38096.0
ladakh,2023,3,194107,15,47707.0
ladakh,2023,3,194105,11,24496.0
ladakh,2023,3,194102,9,21562.0
ladakh,2023,3,194703,4,10968.0
madhya-pradesh,2020,2,452010,307,49500.0
madhya-pradesh,2020,2,452016,194,33757.0
madhya-pradesh,2020,2,452009,138,22215.0
madhya-pradesh,2020,2,482002,138,23754.0
madhya-pradesh,2020,2,452003,136,21513.0
madhya-pradesh,2020,2,462042,133,22810.0
madhya-pradesh,2020,2,452001,112,18692.0
madhya-pradesh,2020,2,455001,106,21365.0
madhya-pradesh,2020,2,462016,103,17755.0
madhya-pradesh,2020,2,462022,101,18478.0
madhya-pradesh,2020,4,452010,196,150894.0
madhya-pradesh,2020,4,455001,157,71794.0
madhya-pradesh,2020,4,452003,156,86077.0
madhya-pradesh,2020,4,452001,144,50408.0
madhya-pradesh,2020,4,456010,133,55661.0
madhya-pradesh,2020,4,482002,124,61819.0
madhya-pradesh,2020,4,452016,117,60180.0
madhya-pradesh,2020,4,482001,109,75771.0
madhya-pradesh,2020,4,480001,108,39012.0
madhya-pradesh,2020,4,452009,107,49284.0
madhya-pradesh,2020,3,455001,353,125258.0
madhya-pradesh,2020,3,452010,313,83167.0
madhya-pradesh,2020,3,482002,310,86008.0
madhya-pradesh,2020,3,452001,241,55376.0
madhya-pradesh,2020,3,452016,217,63111.0
madhya-pradesh,2020,3,452003,214,45704.0
madhya-pradesh,2020,3,452009,192,41887.0
madhya-pradesh,2020,3,482001,188,53790.0
madhya-pradesh,2020,3,456010,150,37486.0
madhya-pradesh,2020,3,457001,149,27856.0
madhya-pradesh,2021,1,452010,292,123349.0
madhya-pradesh,2021,1,452001,251,116624.0
madhya-pradesh,2021,1,455001,250,80840.0
madhya-pradesh,2021,1,482002,183,70792.0
madhya-pradesh,2021,1,452003,182,84903.0
madhya-pradesh,2021,1,457001,168,51993.0
madhya-pradesh,2021,1,485001,164,77755.0
madhya-pradesh,2021,1,452020,163,41423.0
madhya-pradesh,2021,1,452009,153,59102.0
madhya-pradesh,2021,1,482001,149,85792.0
madhya-pradesh,2021,2,452010,318,217261.0
madhya-pradesh,2021,2,455001,293,152028.0
madhya-pradesh,2021,2,452003,212,186530.0
madhya-pradesh,2021,2,457001,182,156427.0
madhya-pradesh,2021,2,452001,179,100541.0
madhya-pradesh,2021,2,482002,177,78906.0
madhya-pradesh,2021,2,460001,166,115822.0
madhya-pradesh,2021,2,485001,166,142098.0
madhya-pradesh,2021,2,452016,166,123056.0
madhya-pradesh,2021,2,480001,163,80186.0
madhya-pradesh,2021,4,452010,385,363032.0
madhya-pradesh,2021,4,452001,320,327898.0
madhya-pradesh,2021,4,452016,237,352688.0
madhya-pradesh,2021,4,452003,233,233481.0
madhya-pradesh,2021,4,452009,224,260882.0
madhya-pradesh,2021,4,455001,199,240931.0
madhya-pradesh,2021,4,482002,194,226586.0
madhya-pradesh,2021,4,485001,172,186619.0
madhya-pradesh,2021,4,482001,164,175088.0
madhya-pradesh,2021,4,452007,163,163807.0
madhya-pradesh,2021,3,452010,262,158149.0
madhya-pradesh,2021,3,455001,205,147100.0
madhya-pradesh,2021,3,452001,201,94445.0
madhya-pradesh,2021,3,452003,183,107552.0
madhya-pradesh,2021,3,457001,165,75346.0
madhya-pradesh,2021,3,452016,159,158420.0
madhya-pradesh,2021,3,452020,153,102349.0
madhya-pradesh,2021,3,452009,137,93228.0
madhya-pradesh,2021,3,480001,128,137028.0
madhya-pradesh,2021,3,456010,121,74050.0
madhya-pradesh,2022,1,452010,387,458284.0
madhya-pradesh,2022,1,452001,289,295078.0
madhya-pradesh,2022,1,452009,254,325854.0
madhya-pradesh,2022,1,452016,249,413080.0
madhya-pradesh,2022,1,452003,242,255686.0
madhya-pradesh,2022,1,482002,199,242274.0
madhya-pradesh,2022,1,452020,197,263588.0
madhya-pradesh,2022,1,455001,187,295488.0
madhya-pradesh,2022,1,456006,180,190207.0
madhya-pradesh,2022,1,485001,174,198588.0
madhya-pradesh,2022,2,452010,412,425203.0
madhya-pradesh,2022,2,452001,256,292802.0
madhya-pradesh,2022,2,452016,255,437268.0
madhya-pradesh,2022,2,482002,252,374764.0
madhya-pradesh,2022,2,452009,226,253602.0
madhya-pradesh,2022,2,452003,225,297874.0
madhya-pradesh,2022,2,455001,223,289444.0
madhya-pradesh,2022,2,456006,156,177366.0
madhya-pradesh,2022,2,482001,156,237564.0
madhya-pradesh,2022,2,485001,155,200394.0
madhya-pradesh,2022,4,452010,760,1027736.0
madhya-pradesh,2022,4,452001,661,737534.0
madhya-pradesh,2022,4,452016,537,868792.0
madhya-pradesh,2022,4,452009,507,705788.0
madhya-pradesh,2022,4,455001,446,633466.0
madhya-pradesh,2022,4,452003,426,461088.0
madhya-pradesh,2022,4,482002,409,614146.0
madhya-pradesh,2022,4,452020,343,462629.0
madhya-pradesh,2022,4,462022,330,513575.0
madhya-pradesh,2022,4,482001,314,448685.0
madhya-pradesh,2022,3,452010,575,669254.0
madhya-pradesh,2022,3,452001,476,548301.0
madhya-pradesh,2022,3,452016,381,541981.0
madhya-pradesh,2022,3,482002,373,467038.0
madhya-pradesh,2022,3,455001,345,506515.0
madhya-pradesh,2022,3,452009,332,454942.0
madhya-pradesh,2022,3,452003,294,275516.0
madhya-pradesh,2022,3,452020,293,331098.0
madhya-pradesh,2022,3,462022,271,384616.0
madhya-pradesh,2022,3,482001,261,314321.0
madhya-pradesh,2023,1,452010,732,1016687.0
madhya-pradesh,2023,1,452001,615,839884.0
madhya-pradesh,2023,1,452016,503,860895.0
madhya-pradesh,2023,1,452009,482,671041.0
madhya-pradesh,2023,1,482002,408,748730.0
madhya-pradesh,2023,1,452003,404,526661.0
madhya-pradesh,2023,1,455001,367,559856.0
madhya-pradesh,2023,1,452007,360,499025.0
madhya-pradesh,2023,1,474001,345,495162.0
madhya-pradesh,2023,1,482001,324,579801.0
madhya-pradesh,2023,2,452010,746,989870.0
madhya-pradesh,2023,2,452001,621,823877.0
madhya-pradesh,2023,2,452009,527,879657.0
madhya-pradesh,2023,2,452016,505,992174.0
madhya-pradesh,2023,2,455001,404,696184.0
madhya-pradesh,2023,2,452003,403,525938.0
madhya-pradesh,2023,2,482002,385,710927.0
madhya-pradesh,2023,2,452020,364,588199.0
madhya-pradesh,2023,2,482001,361,624527.0
madhya-pradesh,2023,2,456010,353,621218.0
madhya-pradesh,2023,4,452010,1090,1854529.0
madhya-pradesh,2023,4,452016,776,1486383.0
madhya-pradesh,2023,4,452001,770,1173331.0
madhya-pradesh,2023,4,482002,634,1085058.0
madhya-pradesh,2023,4,452009,634,1036598.0
madhya-pradesh,2023,4,455001,607,1147117.0
madhya-pradesh,2023,4,452003,579,772432.0
madhya-pradesh,2023,4,482001,484,890762.0
madhya-pradesh,2023,4,456010,471,822271.0
madhya-pradesh,2023,4,452020,442,732877.0
madhya-pradesh,2023,3,452010,841,1113092.0
madhya-pradesh,2023,3,452001,545,803408.0
madhya-pradesh,2023,3,452016,518,910816.0
madhya-pradesh,2023,3,482002,465,686659.0
madhya-pradesh,2023,3,452009,416,558559.0
madhya-pradesh,2023,3,455001,409,740804.0
madhya-pradesh,2023,3,482001,398,788853.0
madhya-pradesh,2023,3,452020,366,609499.0
madhya-pradesh,2023,3,452003,339,495223.0
madhya-pradesh,2023,3,474005,337,485795.0
gujarat,2020,2,360311,177,24744.0
gujarat,2020,2,382481,165,27390.0
gujarat,2020,2,395006,129,21058.0
gujarat,2020,2,380013,128,21249.0
gujarat,2020,2,380015,120,19308.0
gujarat,2020,2,394510,113,17771.0
gujarat,2020,2,382350,112,19513.0
gujarat,2020,2,395010,102,16507.0
gujarat,2020,2,382345,101,17013.0
gujarat,2020,2,395009,94,15175.0
gujarat,2020,4,395006,195,149132.0
gujarat,2020,4,395010,180,81134.0
gujarat,2020,4,394210,153,105200.0
gujarat,2020,4,382481,127,81596.0
gujarat,2020,4,395012,115,64512.0
gujarat,2020,4,396191,113,80206.0
gujarat,2020,4,395004,102,60391.0
gujarat,2020,4,393002,100,71521.0
gujarat,2020,4,382350,99,61871.0
gujarat,2020,4,389350,97,52075.0
gujarat,2020,3,395006,266,58537.0
gujarat,2020,3,395010,190,61647.0
gujarat,2020,3,394210,183,36716.0
gujarat,2020,3,389350,166,48132.0
gujarat,2020,3,396191,151,37335.0
gujarat,2020,3,384265,150,32273.0
gujarat,2020,3,395004,140,30135.0
gujarat,2020,3,382481,134,34445.0
gujarat,2020,3,370511,124,31913.0
gujarat,2020,3,380015,121,30494.0
